pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,trip_minutes,pickup_hour,pickup_dayofweek,tip_pct
2019-03-26 22:40:00,2019-03-26 22:56:19,1,4.1,15.0,3.75,0.0,22.55,yellow,credit card,Midtown East,Greenpoint,Manhattan,Brooklyn,16.316666666666666,22,Tuesday,0.25
2019-03-25 12:44:45,2019-03-25 12:57:31,1,1.7,10.0,2.65,0.0,15.95,yellow,credit card,Murray Hill,Greenwich Village North,Manhattan,Manhattan,12.766666666666667,12,Monday,0.265
2019-03-04 20:45:32,2019-03-04 20:52:24,2,0.9,6.5,1.0,0.0,11.3,yellow,credit card,Murray Hill,Penn Station/Madison Sq West,Manhattan,Manhattan,6.866666666666666,20,Monday,0.15384615384615385
2019-03-22 11:55:00,2019-03-22 12:36:56,2,16.6,52.0,6.0,5.76,67.06,yellow,credit card,Midtown Center,JFK Airport,Manhattan,Queens,41.93333333333333,11,Friday,0.11538461538461539
2019-03-14 13:51:46,2019-03-14 13:59:11,1,1.1,7.0,3.05,0.0,13.35,yellow,credit card,Garment District,Midtown North,Manhattan,Manhattan,7.416666666666667,13,Thursday,0.43571428571428567
2019-03-05 07:01:12,2019-03-05 07:10:34,1,1.5,8.5,0.0,0.0,11.8,yellow,cash,Financial District North,TriBeCa/Civic Center,Manhattan,Manhattan,9.366666666666667,7,Tuesday,0.0
2019-03-30 21:43:33,2019-03-30 21:56:42,1,1.5,9.5,0.0,0.0,13.3,yellow,cash,West Chelsea/Hudson Yards,Garment District,Manhattan,Manhattan,13.15,21,Saturday,0.0
2019-03-04 22:21:05,2019-03-04 22:30:40,2,2.41,9.5,3.32,0.0,16.62,yellow,credit card,Midtown Center,Yorkville West,Manhattan,Manhattan,9.583333333333334,22,Monday,0.3494736842105263
2019-03-28 19:44:08,2019-03-28 19:55:11,1,1.5,9.0,1.0,0.0,13.8,yellow,credit card,Union Sq,Lower East Side,Manhattan,Manhattan,11.05,19,Thursday,0.1111111111111111
2019-03-27 08:38:24,2019-03-27 08:43:49,1,0.9,5.5,0.0,0.0,8.8,yellow,cash,Upper East Side South,Upper East Side North,Manhattan,Manhattan,5.416666666666667,8,Wednesday,0.0
2019-03-06 15:09:42,2019-03-06 15:19:00,1,0.77,7.0,2.06,0.0,12.36,yellow,credit card,Lincoln Square East,Clinton West,Manhattan,Manhattan,9.3,15,Wednesday,0.2942857142857143
2019-03-02 12:19:18,2019-03-02 12:25:02,1,1.21,6.5,1.96,0.0,11.76,yellow,credit card,Union Sq,Greenwich Village South,Manhattan,Manhattan,5.733333333333333,12,Saturday,0.30153846153846153
2019-03-10 17:32:43,2019-03-10 17:51:17,1,2.9,15.0,3.65,0.0,21.95,yellow,credit card,Midtown North,Long Island City/Hunters Point,Manhattan,Queens,18.566666666666666,17,Sunday,0.24333333333333332
2019-03-15 23:31:29,2019-03-15 23:48:39,1,2.3,12.5,3.0,0.0,19.3,yellow,credit card,Greenwich Village South,Murray Hill,Manhattan,Manhattan,17.166666666666668,23,Friday,0.24
2019-03-15 10:19:19,2019-03-15 10:25:22,1,1.24,6.5,0.88,0.0,8.18,yellow,credit card,Upper West Side North,Morningside Heights,Manhattan,Manhattan,6.05,10,Friday,0.13538461538461538
2019-03-04 15:55:01,2019-03-04 16:14:40,1,3.81,16.0,0.0,0.0,19.3,yellow,cash,Battery Park City,Penn Station/Madison Sq West,Manhattan,Manhattan,19.65,15,Monday,0.0
2019-03-21 09:48:17,2019-03-21 10:05:14,1,0.9,11.0,2.85,0.0,17.15,yellow,credit card,Murray Hill,Sutton Place/Turtle Bay North,Manhattan,Manhattan,16.95,9,Thursday,0.2590909090909091
2019-03-05 14:57:54,2019-03-05 15:08:35,2,1.07,8.0,2.26,0.0,13.56,yellow,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan,10.683333333333334,14,Tuesday,0.2825
2019-03-18 15:10:01,2019-03-18 15:30:21,2,8.55,26.0,7.01,5.76,42.07,yellow,credit card,Upper East Side North,LaGuardia Airport,Manhattan,Queens,20.333333333333332,15,Monday,0.2696153846153846
2019-03-15 15:11:55,2019-03-15 15:25:37,1,2.27,11.0,2.86,0.0,17.16,yellow,credit card,Flatiron,Lincoln Square East,Manhattan,Manhattan,13.7,15,Friday,0.26
2019-03-15 02:02:17,2019-03-15 02:16:41,2,8.02,23.0,0.0,0.0,24.3,yellow,cash,Steinway,Hillcrest/Pomonok,Queens,Queens,14.4,2,Friday,0.0
2019-03-05 14:55:55,2019-03-05 15:02:29,2,1.0,6.5,0.0,0.0,9.8,yellow,cash,Lincoln Square East,Upper West Side South,Manhattan,Manhattan,6.566666666666666,14,Tuesday,0.0
2019-03-20 17:22:33,2019-03-20 18:07:19,1,17.01,52.0,0.0,5.76,65.56,yellow,cash,JFK Airport,Midtown East,Queens,Manhattan,44.766666666666666,17,Wednesday,0.0
2019-03-06 01:29:16,2019-03-06 01:47:35,1,5.6,19.0,0.0,0.0,22.8,yellow,credit card,Garment District,East Harlem South,Manhattan,Manhattan,18.316666666666666,1,Wednesday,0.0
2019-03-25 22:43:54,2019-03-25 22:51:42,1,1.4,7.5,0.0,0.0,11.3,yellow,cash,Upper East Side South,UN/Turtle Bay South,Manhattan,Manhattan,7.8,22,Monday,0.0
2019-03-13 11:29:40,2019-03-13 11:39:38,2,1.4,8.0,0.0,0.0,11.3,yellow,cash,SoHo,Meatpacking/West Village West,Manhattan,Manhattan,9.966666666666667,11,Wednesday,0.0
2019-03-02 01:05:09,2019-03-02 01:25:21,1,6.25,20.0,4.0,0.0,27.8,yellow,credit card,East Village,Bloomingdale,Manhattan,Manhattan,20.2,1,Saturday,0.2
2019-03-27 16:25:43,2019-03-27 16:35:23,1,0.68,7.5,0.0,0.0,11.8,yellow,cash,Upper East Side South,Upper East Side South,Manhattan,Manhattan,9.666666666666666,16,Wednesday,0.0
2019-03-18 12:54:42,2019-03-18 13:32:35,5,18.76,52.0,11.71,5.76,70.27,yellow,credit card,Central Harlem,JFK Airport,Manhattan,Queens,37.88333333333333,12,Monday,0.22519230769230772
2019-03-08 00:42:58,2019-03-08 00:53:48,2,3.67,12.0,3.16,0.0,18.96,yellow,credit card,East Village,Yorkville West,Manhattan,Manhattan,10.833333333333334,0,Friday,0.26333333333333336
2019-03-16 14:02:05,2019-03-16 14:10:07,3,1.2,7.5,2.16,0.0,12.96,yellow,credit card,Upper East Side South,Lenox Hill West,Manhattan,Manhattan,8.033333333333333,14,Saturday,0.28800000000000003
2019-03-22 19:16:34,2019-03-22 19:21:02,2,0.95,5.5,2.45,0.0,12.25,yellow,credit card,Lincoln Square East,Midtown North,Manhattan,Manhattan,4.466666666666667,19,Friday,0.4454545454545455
2019-03-20 08:47:11,2019-03-20 09:07:33,1,1.3,13.0,3.26,0.0,19.56,yellow,credit card,Lincoln Square West,Times Sq/Theatre District,Manhattan,Manhattan,20.366666666666667,8,Wednesday,0.25076923076923074
2019-03-20 14:15:30,2019-03-20 14:26:48,1,4.0,14.0,0.0,0.0,14.8,yellow,credit card,JFK Airport,Baisley Park,Queens,Queens,11.3,14,Wednesday,0.0
2019-03-24 06:21:12,2019-03-24 06:46:32,1,18.99,50.5,10.26,0.0,61.56,yellow,credit card,JFK Airport,Brooklyn Heights,Queens,Brooklyn,25.333333333333332,6,Sunday,0.20316831683168315
2019-03-12 23:55:59,2019-03-13 00:06:04,1,1.2,8.0,1.5,0.0,13.3,yellow,credit card,Hudson Sq,Lower East Side,Manhattan,Manhattan,10.083333333333334,23,Tuesday,0.1875
2019-03-07 19:05:47,2019-03-07 19:17:30,6,2.04,10.0,2.86,0.0,17.16,yellow,credit card,Midtown East,East Village,Manhattan,Manhattan,11.716666666666667,19,Thursday,0.286
2019-03-12 17:55:27,2019-03-12 18:04:31,1,1.4,8.5,3.2,0.0,16.0,yellow,credit card,TriBeCa/Civic Center,Financial District South,Manhattan,Manhattan,9.066666666666666,17,Tuesday,0.3764705882352941
2019-03-16 13:17:21,2019-03-16 13:25:58,1,0.66,7.0,0.0,0.0,10.3,yellow,cash,Midtown East,Midtown East,Manhattan,Manhattan,8.616666666666667,13,Saturday,0.0
2019-03-01 21:38:07,2019-03-01 21:44:45,2,0.7,6.0,1.95,0.0,11.75,yellow,credit card,Lower East Side,Little Italy/NoLiTa,Manhattan,Manhattan,6.633333333333334,21,Friday,0.325
2019-03-28 23:05:10,2019-03-28 23:14:57,1,1.5,8.0,0.0,0.0,11.8,yellow,cash,Little Italy/NoLiTa,Gramercy,Manhattan,Manhattan,9.783333333333333,23,Thursday,0.0
2019-03-23 14:00:52,2019-03-23 14:08:51,2,1.1,7.0,1.75,0.0,12.05,yellow,credit card,Midtown South,Greenwich Village North,Manhattan,Manhattan,7.983333333333333,14,Saturday,0.25
2019-03-07 09:18:22,2019-03-07 09:26:40,1,0.81,7.0,2.06,0.0,12.36,yellow,credit card,Midtown North,Lincoln Square East,Manhattan,Manhattan,8.3,9,Thursday,0.2942857142857143
2019-03-19 09:38:21,2019-03-19 09:58:34,5,3.27,15.0,0.92,0.0,19.22,yellow,credit card,Kips Bay,East Chelsea,Manhattan,Manhattan,20.216666666666665,9,Tuesday,0.06133333333333334
2019-03-13 22:40:21,2019-03-13 22:53:10,1,1.9,10.0,0.0,0.0,13.8,yellow,cash,Union Sq,Times Sq/Theatre District,Manhattan,Manhattan,12.816666666666666,22,Wednesday,0.0
2019-03-02 16:27:34,2019-03-02 16:41:30,2,1.7,10.5,0.0,0.0,13.8,yellow,cash,Greenwich Village South,Midtown South,Manhattan,Manhattan,13.933333333333334,16,Saturday,0.0
2019-03-05 15:01:34,2019-03-05 15:11:01,1,0.83,7.5,1.2,0.0,12.0,yellow,credit card,SoHo,TriBeCa/Civic Center,Manhattan,Manhattan,9.45,15,Tuesday,0.16
2019-03-24 08:12:47,2019-03-24 08:23:19,1,3.17,11.0,2.86,0.0,17.16,yellow,credit card,Sutton Place/Turtle Bay North,Union Sq,Manhattan,Manhattan,10.533333333333333,8,Sunday,0.26
2019-03-28 13:18:44,2019-03-28 13:27:20,3,1.34,7.5,2.16,0.0,12.96,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan,8.6,13,Thursday,0.28800000000000003
2019-03-24 00:27:46,2019-03-24 00:35:12,1,1.6,7.5,2.25,0.0,13.55,yellow,credit card,West Village,Penn Station/Madison Sq West,Manhattan,Manhattan,7.433333333333334,0,Sunday,0.3
2019-03-12 21:26:25,2019-03-12 21:37:04,1,2.0,9.5,2.65,0.0,15.95,yellow,credit card,Murray Hill,Stuy Town/Peter Cooper Village,Manhattan,Manhattan,10.65,21,Tuesday,0.2789473684210526
2019-03-06 14:39:34,2019-03-06 14:46:56,1,0.5,6.5,1.95,0.0,11.75,yellow,credit card,Murray Hill,Garment District,Manhattan,Manhattan,7.366666666666666,14,Wednesday,0.3
2019-03-16 01:14:24,2019-03-16 01:26:45,1,2.6,11.0,0.0,0.0,12.3,yellow,cash,Crown Heights North,Crown Heights South,Brooklyn,Brooklyn,12.35,1,Saturday,0.0
2019-03-26 01:14:52,2019-03-26 01:20:27,1,2.14,8.0,0.0,0.0,11.8,yellow,cash,Seaport,DUMBO/Vinegar Hill,Manhattan,Brooklyn,5.583333333333333,1,Tuesday,0.0
2019-03-12 02:58:34,2019-03-12 03:04:48,2,1.5,7.0,2.15,0.0,12.95,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan,6.233333333333333,2,Tuesday,0.3071428571428571
2019-03-26 21:07:17,2019-03-26 21:29:20,1,3.97,18.0,4.36,0.0,26.16,yellow,credit card,Union Sq,East Harlem South,Manhattan,Manhattan,22.05,21,Tuesday,0.24222222222222223
2019-03-20 20:52:57,2019-03-20 21:08:21,1,4.08,14.5,3.66,0.0,21.96,yellow,credit card,East Village,Yorkville East,Manhattan,Manhattan,15.4,20,Wednesday,0.2524137931034483
2019-03-01 17:51:29,2019-03-01 18:02:41,1,1.75,9.0,3.99,0.0,17.29,yellow,credit card,Penn Station/Madison Sq West,Greenwich Village North,Manhattan,Manhattan,11.2,17,Friday,0.44333333333333336
2019-03-31 19:48:55,2019-03-31 20:00:50,1,1.22,8.5,0.0,0.0,11.8,yellow,cash,Greenwich Village North,Meatpacking/West Village West,Manhattan,Manhattan,11.916666666666666,19,Sunday,0.0
2019-03-11 17:55:58,2019-03-11 18:04:46,1,2.48,10.0,2.86,0.0,17.16,yellow,credit card,Battery Park City,East Chelsea,Manhattan,Manhattan,8.8,17,Monday,0.286
2019-03-24 12:32:26,2019-03-24 12:43:25,3,2.7,11.0,3.55,0.0,17.85,yellow,credit card,Yorkville East,East Harlem North,Manhattan,Manhattan,10.983333333333333,12,Sunday,0.3227272727272727
2019-03-12 18:34:33,2019-03-12 18:43:13,1,0.37,6.5,0.0,0.0,10.8,yellow,cash,Midtown North,Midtown North,Manhattan,Manhattan,8.666666666666666,18,Tuesday,0.0
2019-03-27 20:09:15,2019-03-27 20:13:09,1,1.29,5.5,0.0,0.0,9.3,yellow,cash,Upper West Side South,Bloomingdale,Manhattan,Manhattan,3.9,20,Wednesday,0.0
2019-03-06 23:32:10,2019-03-06 23:38:21,2,1.25,6.5,1.54,0.0,11.84,yellow,credit card,Greenwich Village South,TriBeCa/Civic Center,Manhattan,Manhattan,6.183333333333334,23,Wednesday,0.23692307692307693
2019-03-21 06:12:16,2019-03-21 06:16:45,5,1.2,5.5,1.76,0.0,10.56,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan,4.483333333333333,6,Thursday,0.32
2019-03-08 22:03:27,2019-03-08 22:16:13,1,6.35,19.0,0.0,0.0,22.8,yellow,cash,Lincoln Square West,Washington Heights South,Manhattan,Manhattan,12.766666666666667,22,Friday,0.0
2019-03-29 19:24:36,2019-03-29 19:33:39,1,2.23,9.5,3.45,0.0,17.25,yellow,credit card,Upper East Side South,Long Island City/Hunters Point,Manhattan,Queens,9.05,19,Friday,0.3631578947368421
2019-03-24 00:12:23,2019-03-24 00:27:21,3,7.2,22.0,6.3,5.76,37.86,yellow,credit card,LaGuardia Airport,Yorkville East,Queens,Manhattan,14.966666666666667,0,Sunday,0.2863636363636364
2019-03-24 16:49:27,2019-03-24 16:56:46,3,1.3,6.5,1.0,0.0,10.8,yellow,credit card,Penn Station/Madison Sq West,Union Sq,Manhattan,Manhattan,7.316666666666666,16,Sunday,0.15384615384615385
2019-03-18 22:07:21,2019-03-18 22:13:35,1,1.33,6.5,2.06,0.0,12.36,yellow,credit card,Midtown South,Gramercy,Manhattan,Manhattan,6.233333333333333,22,Monday,0.3169230769230769
2019-03-01 11:56:33,2019-03-01 12:24:09,1,12.05,35.5,0.0,0.0,36.3,yellow,credit card,Clinton East,Soundview/Castle Hill,Manhattan,Bronx,27.6,11,Friday,0.0
2019-03-03 00:53:01,2019-03-03 01:08:24,1,2.8,12.5,3.25,0.0,19.55,yellow,credit card,Lower East Side,West Chelsea/Hudson Yards,Manhattan,Manhattan,15.383333333333333,0,Sunday,0.26
2019-03-08 17:25:38,2019-03-08 17:32:08,1,0.6,6.0,0.0,0.0,10.3,yellow,credit card,Midtown Center,Sutton Place/Turtle Bay North,Manhattan,Manhattan,6.5,17,Friday,0.0
2019-03-10 03:41:47,2019-03-10 03:47:49,1,1.21,6.5,1.0,0.0,11.3,yellow,credit card,Murray Hill,Sutton Place/Turtle Bay North,Manhattan,Manhattan,6.033333333333333,3,Sunday,0.15384615384615385
2019-03-05 12:34:42,2019-03-05 13:23:51,5,13.57,45.0,13.52,5.76,67.58,yellow,credit card,LaGuardia Airport,Lower East Side,Queens,Manhattan,49.15,12,Tuesday,0.30044444444444446
2019-03-30 09:25:34,2019-03-30 09:28:42,1,0.9,5.0,0.0,0.0,8.3,yellow,cash,Times Sq/Theatre District,Garment District,Manhattan,Manhattan,3.1333333333333333,9,Saturday,0.0
2019-03-25 18:42:25,2019-03-25 18:54:54,1,1.8,9.5,2.0,0.0,15.8,yellow,credit card,Midtown Center,Union Sq,Manhattan,Manhattan,12.483333333333333,18,Monday,0.21052631578947367
2019-03-23 04:21:32,2019-03-23 04:27:31,1,1.2,6.5,1.0,0.0,11.3,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan,5.983333333333333,4,Saturday,0.15384615384615385
2019-03-03 13:41:18,2019-03-03 13:46:47,1,0.68,5.0,2.0,0.0,10.3,yellow,credit card,Greenwich Village North,Penn Station/Madison Sq West,Manhattan,Manhattan,5.483333333333333,13,Sunday,0.4
2019-03-19 11:00:45,2019-03-19 11:07:21,1,1.3,6.5,2.45,0.0,12.25,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan,6.6,11,Tuesday,0.37692307692307697
2019-03-30 23:50:23,2019-03-31 00:00:01,1,1.3,8.0,1.0,0.0,12.8,yellow,credit card,Lower East Side,West Village,Manhattan,Manhattan,9.633333333333333,23,Saturday,0.125
2019-03-23 19:22:48,2019-03-23 19:28:28,2,1.4,7.0,0.0,0.0,7.8,yellow,cash,Upper West Side North,Morningside Heights,Manhattan,Manhattan,5.666666666666667,19,Saturday,0.0
2019-03-17 17:25:09,2019-03-17 17:32:05,3,0.8,6.0,0.0,0.0,9.3,yellow,cash,Midtown Center,Clinton East,Manhattan,Manhattan,6.933333333333334,17,Sunday,0.0
2019-03-08 22:06:50,2019-03-08 22:22:07,1,3.8,15.0,3.75,0.0,22.55,yellow,credit card,Lenox Hill West,East Village,Manhattan,Manhattan,15.283333333333333,22,Friday,0.25
2019-03-08 13:17:30,2019-03-08 13:26:21,1,1.64,8.0,2.26,0.0,13.56,yellow,credit card,Lenox Hill West,Upper East Side North,Manhattan,Manhattan,8.85,13,Friday,0.2825
2019-03-23 23:17:57,2019-03-23 23:21:40,2,0.87,5.0,0.88,0.0,9.68,yellow,credit card,Lincoln Square East,Times Sq/Theatre District,Manhattan,Manhattan,3.716666666666667,23,Saturday,0.176
2019-03-21 08:08:23,2019-03-21 08:16:12,1,0.9,7.0,1.8,0.0,12.1,yellow,credit card,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Manhattan,Manhattan,7.816666666666666,8,Thursday,0.2571428571428572
2019-03-17 15:31:50,2019-03-17 15:50:33,1,5.63,18.5,0.0,0.0,21.8,yellow,cash,Kips Bay,Brooklyn Heights,Manhattan,Brooklyn,18.716666666666665,15,Sunday,0.0
2019-03-03 22:42:09,2019-03-03 22:47:36,1,0.33,5.0,1.76,0.0,10.56,yellow,credit card,Lincoln Square East,Lincoln Square West,Manhattan,Manhattan,5.45,22,Sunday,0.352
2019-03-04 21:46:08,2019-03-04 21:53:15,1,1.9,8.0,2.35,0.0,14.15,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville East,Manhattan,Manhattan,7.116666666666666,21,Monday,0.29375
2019-03-07 19:16:18,2019-03-07 19:44:37,1,4.4,20.5,0.0,0.0,22.3,yellow,credit card,East Chelsea,TriBeCa/Civic Center,Manhattan,Manhattan,28.316666666666666,19,Thursday,0.0
2019-03-01 14:11:37,2019-03-01 14:17:25,1,1.04,6.0,0.0,0.0,9.3,yellow,cash,Greenwich Village North,Penn Station/Madison Sq West,Manhattan,Manhattan,5.8,14,Friday,0.0
2019-03-31 06:51:54,2019-03-31 07:02:42,1,3.9,12.5,4.0,0.0,19.8,yellow,credit card,Clinton East,East Harlem South,Manhattan,Manhattan,10.8,6,Sunday,0.32
2019-03-19 12:40:08,2019-03-19 13:03:40,1,3.59,17.0,1.0,0.0,21.3,yellow,credit card,Flatiron,World Trade Center,Manhattan,Manhattan,23.533333333333335,12,Tuesday,0.058823529411764705
2019-03-28 22:18:16,2019-03-28 22:21:53,5,0.89,5.0,1.76,0.0,10.56,yellow,credit card,Upper East Side North,Yorkville West,Manhattan,Manhattan,3.6166666666666667,22,Thursday,0.352
2019-03-27 21:02:16,2019-03-27 21:07:33,2,1.3,6.5,2.05,0.0,12.35,yellow,credit card,Union Sq,Garment District,Manhattan,Manhattan,5.283333333333333,21,Wednesday,0.3153846153846154
2019-03-17 06:49:50,2019-03-17 06:59:38,1,2.4,9.5,5.0,0.0,17.8,yellow,credit card,East Village,Penn Station/Madison Sq West,Manhattan,Manhattan,9.8,6,Sunday,0.5263157894736842
2019-03-28 17:52:19,2019-03-28 18:09:37,1,1.8,12.0,0.0,0.0,16.3,yellow,cash,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan,17.3,17,Thursday,0.0
2019-03-24 08:53:31,2019-03-24 08:57:29,3,1.03,5.5,1.76,0.0,10.56,yellow,credit card,Chinatown,Greenwich Village South,Manhattan,Manhattan,3.966666666666667,8,Sunday,0.32
2019-03-09 14:41:28,2019-03-09 14:56:03,1,2.04,11.0,0.0,0.0,14.3,yellow,cash,Midtown South,Sutton Place/Turtle Bay North,Manhattan,Manhattan,14.583333333333334,14,Saturday,0.0
2019-03-06 13:16:44,2019-03-06 13:23:56,1,1.1,7.0,3.05,0.0,13.35,yellow,credit card,Upper East Side North,East Harlem South,Manhattan,Manhattan,7.2,13,Wednesday,0.43571428571428567
2019-03-16 19:26:25,2019-03-16 19:46:40,1,3.66,15.0,3.66,0.0,21.96,yellow,credit card,Yorkville East,Gramercy,Manhattan,Manhattan,20.25,19,Saturday,0.24400000000000002
2019-03-17 16:09:20,2019-03-17 16:27:25,4,2.6,13.5,0.0,0.0,16.8,yellow,cash,East Chelsea,Upper East Side South,Manhattan,Manhattan,18.083333333333332,16,Sunday,0.0
2019-03-08 13:52:36,2019-03-08 13:59:15,1,0.68,6.0,1.86,0.0,11.16,yellow,credit card,Upper East Side South,Upper East Side South,Manhattan,Manhattan,6.65,13,Friday,0.31
2019-03-28 19:48:23,2019-03-28 20:04:37,1,1.7,11.0,3.05,0.0,18.35,yellow,credit card,Times Sq/Theatre District,Union Sq,Manhattan,Manhattan,16.233333333333334,19,Thursday,0.2772727272727273
2019-03-01 09:33:42,2019-03-01 09:48:36,1,1.11,10.0,2.66,0.0,15.96,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan,14.9,9,Friday,0.266
2019-03-18 10:37:34,2019-03-18 10:49:36,1,1.3,9.0,2.45,0.0,14.75,yellow,credit card,Murray Hill,Clinton West,Manhattan,Manhattan,12.033333333333333,10,Monday,0.27222222222222225
2019-03-18 18:47:11,2019-03-18 19:05:14,1,2.1,13.0,3.45,0.0,20.75,yellow,credit card,East Village,Penn Station/Madison Sq West,Manhattan,Manhattan,18.05,18,Monday,0.2653846153846154
2019-03-19 23:23:12,2019-03-19 23:38:38,1,3.37,13.5,2.0,0.0,19.3,yellow,credit card,Clinton East,Alphabet City,Manhattan,Manhattan,15.433333333333334,23,Tuesday,0.14814814814814814
2019-03-20 20:38:18,2019-03-20 20:45:26,0,1.1,6.5,1.56,0.0,9.36,yellow,credit card,Midtown Center,Midtown Center,Manhattan,Manhattan,7.133333333333334,20,Wednesday,0.24000000000000002
2019-03-15 22:38:47,2019-03-15 22:41:19,1,0.6,4.0,1.0,0.0,8.8,yellow,credit card,Clinton East,Lincoln Square West,Manhattan,Manhattan,2.533333333333333,22,Friday,0.25
2019-03-02 03:22:04,2019-03-02 03:32:37,1,1.47,8.5,2.0,0.0,14.3,yellow,credit card,Lower East Side,Greenwich Village North,Manhattan,Manhattan,10.55,3,Saturday,0.23529411764705882
2019-03-15 18:51:54,2019-03-15 19:46:20,2,17.28,52.0,13.11,5.76,78.67,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan,54.43333333333333,18,Friday,0.25211538461538463
2019-03-22 04:46:14,2019-03-22 05:16:28,5,18.94,52.0,12.21,5.76,73.27,yellow,credit card,Upper East Side North,JFK Airport,Manhattan,Queens,30.233333333333334,4,Friday,0.23480769230769233
2019-03-12 18:23:06,2019-03-12 18:31:25,1,0.53,6.5,2.16,0.0,12.96,yellow,credit card,Midtown Center,Midtown South,Manhattan,Manhattan,8.316666666666666,18,Tuesday,0.3323076923076923
2019-03-28 13:20:19,2019-03-28 13:36:52,1,1.08,11.0,0.0,0.0,14.3,yellow,cash,Times Sq/Theatre District,UN/Turtle Bay South,Manhattan,Manhattan,16.55,13,Thursday,0.0
2019-03-23 18:49:13,2019-03-23 19:01:58,2,2.33,10.5,2.76,0.0,16.56,yellow,credit card,East Village,Kips Bay,Manhattan,Manhattan,12.75,18,Saturday,0.26285714285714284
2019-03-23 02:42:30,2019-03-23 02:46:36,1,0.75,5.0,1.76,0.0,10.56,yellow,credit card,Gramercy,Union Sq,Manhattan,Manhattan,4.1,2,Saturday,0.352
2019-03-23 22:06:31,2019-03-23 22:12:32,1,0.6,5.5,0.0,0.0,9.3,yellow,cash,Union Sq,Midtown South,Manhattan,Manhattan,6.016666666666667,22,Saturday,0.0
2019-03-23 02:12:39,2019-03-23 02:19:07,1,1.55,7.0,1.0,0.0,11.8,yellow,credit card,Midtown South,Times Sq/Theatre District,Manhattan,Manhattan,6.466666666666667,2,Saturday,0.14285714285714285
2019-03-09 17:26:02,2019-03-09 17:26:10,1,0.9,2.5,0.0,0.0,5.8,yellow,cash,Murray Hill,Murray Hill,Manhattan,Manhattan,0.13333333333333333,17,Saturday,0.0
2019-03-02 12:12:02,2019-03-02 12:17:06,2,0.64,5.0,2.08,0.0,10.38,yellow,credit card,UN/Turtle Bay South,Sutton Place/Turtle Bay North,Manhattan,Manhattan,5.066666666666666,12,Saturday,0.41600000000000004
2019-03-01 21:29:24,2019-03-01 21:42:30,1,2.8,12.0,3.16,0.0,18.96,yellow,credit card,Midtown Center,Upper West Side North,Manhattan,Manhattan,13.1,21,Friday,0.26333333333333336
2019-03-12 09:24:13,2019-03-12 09:40:30,6,2.11,12.0,0.0,0.0,15.3,yellow,cash,Hudson Sq,East Chelsea,Manhattan,Manhattan,16.283333333333335,9,Tuesday,0.0
2019-03-12 18:14:47,2019-03-12 18:31:07,1,1.1,11.0,1.0,0.0,16.3,yellow,credit card,Midtown East,Midtown Center,Manhattan,Manhattan,16.333333333333332,18,Tuesday,0.09090909090909091
2019-03-21 21:41:31,2019-03-21 21:52:49,2,1.4,8.5,2.0,0.0,14.3,yellow,credit card,East Village,Kips Bay,Manhattan,Manhattan,11.3,21,Thursday,0.23529411764705882
2019-03-05 14:54:04,2019-03-05 15:00:50,1,0.88,6.5,2.94,0.0,12.74,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan,6.766666666666667,14,Tuesday,0.4523076923076923
2019-03-13 07:37:38,2019-03-13 07:53:49,2,5.9,19.0,0.0,0.0,22.3,yellow,cash,Two Bridges/Seward Park,East Harlem South,Manhattan,Manhattan,16.183333333333334,7,Wednesday,0.0
2019-03-11 17:20:38,2019-03-11 17:32:30,2,0.83,8.5,3.2,0.0,16.0,yellow,credit card,Midtown East,Times Sq/Theatre District,Manhattan,Manhattan,11.866666666666667,17,Monday,0.3764705882352941
2019-03-14 19:06:21,2019-03-14 19:28:14,1,1.05,13.5,0.0,0.0,17.8,yellow,cash,East Chelsea,Garment District,Manhattan,Manhattan,21.883333333333333,19,Thursday,0.0
2019-03-07 09:07:26,2019-03-07 09:22:20,1,1.39,10.5,1.0,0.0,14.8,yellow,credit card,Upper West Side South,Central Park,Manhattan,Manhattan,14.9,9,Thursday,0.09523809523809523
2019-03-31 11:37:47,2019-03-31 11:47:12,2,1.1,7.5,2.15,0.0,12.95,yellow,credit card,Gramercy,Flatiron,Manhattan,Manhattan,9.416666666666666,11,Sunday,0.2866666666666667
2019-03-26 08:44:47,2019-03-26 08:51:36,1,1.2,6.5,2.45,0.0,12.25,yellow,credit card,Clinton East,Clinton West,Manhattan,Manhattan,6.816666666666666,8,Tuesday,0.37692307692307697
